negative indicative pluperfect 2PL	t͡ʃʰikʰ jeɻkʰe	t͡ʃʰikʰ uʁɒɻke	t͡ʃʰikʰ kɒɻtʰɒt͡sʰe	t͡ʃʰikʰ t͡sʰɒnkt͡sʰe	t͡ʃʰikʰ uɻɒχɒt͡sʰe	t͡ʃʰikʰ veɻt͡sʰɻe	t͡ʃʰikʰ uɻɒχɒt͡sʰɻe	t͡ʃʰikʰ mere	t͡ʃʰikʰ it͡ʃʰe	t͡ʃʰikʰ pʰɒχe	t͡ʃʰikʰ ɒre	t͡ʃʰikʰ tese	t͡ʃʰikʰ ele	t͡ʃʰikʰ tʱɒʁe	t͡ʃʰikʰ keɻe	t͡ʃʰikʰ ɒɻe	t͡ʃʰikʰ tɒɻe	t͡ʃʰikʰ dəɻe	t͡ʃʰikʰ ɡənɒt͡sʰe	t͡ʃʰikʰ təve	t͡ʃʰikʰ eke			t͡ʃʰikʰ beɻe	t͡ʃʰikʰ ɒse	t͡ʃʰikʰ dɒɻt͡sʰe	t͡ʃʰikʰ ləvɒt͡sʰe	t͡ʃʰikʰ bɒt͡sʰe
negative indicative pluperfect 3PL	t͡ʃʰin jeɻkʰe	t͡ʃʰin uʁɒɻke	t͡ʃʰin kɒɻtʰɒt͡sʰe	t͡ʃʰin t͡sʰɒnkt͡sʰe	t͡ʃʰin uɻɒχɒt͡sʰe	t͡ʃʰin veɻt͡sʰɻe	t͡ʃʰin uɻɒχɒt͡sʰɻe	t͡ʃʰin mere	t͡ʃʰin it͡ʃʰe	t͡ʃʰin pʰɒχe	t͡ʃʰin ɒre	t͡ʃʰin tese	t͡ʃʰin ele	t͡ʃʰin tʱɒʁe	t͡ʃʰin keɻe	t͡ʃʰin ɒɻe	t͡ʃʰin tɒɻe	t͡ʃʰin dəɻe	t͡ʃʰin ɡənɒt͡sʰe	t͡ʃʰin təve	t͡ʃʰin eke			t͡ʃʰin beɻe	t͡ʃʰin ɒse	t͡ʃʰin dɒɻt͡sʰe	t͡ʃʰin ləvɒt͡sʰe	t͡ʃʰin bɒt͡sʰe
aorist 1SG	jeɻkʰɒm	uʁɒɻkɒm	kɒɻtʰɒt͡sʰim	t͡sʰɒnkt͡sʰɒm	uɻɒχɒt͡sʰɒm	veɻt͡sʰɻɒm	uɻɒχɒt͡sʰɻɒm	merɒm	it͡ʃʰɒm	pʰɒχɒm	ɒrɒm	tesɒm	elɒm	tʱɒʁɒm	keɻɒm	ɒɻɒm	tɒɻɒm	dəɻɒm	ɡənɒt͡sʰim	təvɒm	ekɒm			beɻɒm	ɒsɒm	dɒɻt͡sʰɒm	ləvɒt͡sʰim	bɒt͡sʰɒm
aorist 2SG	jeɻkʰɒɻ	uʁɒɻkɒɻ	kɒɻtʰɒt͡sʰiɻ	t͡sʰɒnkt͡sʰɒɻ	uɻɒχɒt͡sʰɒɻ	veɻt͡sʰɻɒɻ	uɻɒχɒt͡sʰɻɒɻ	merɒɻ	it͡ʃʰɒɻ	pʰɒχɒɻ	ɒrɒɻ	tesɒɻ	elɒɻ	tʱɒʁɒɻ	keɻɒɻ	ɒɻɒɻ	tɒɻɒɻ	dəɻɒɻ	ɡənɒt͡sʰiɻ	təvɒɻ	ekɒɻ			beɻɒɻ	ɒsɒɻ	dɒɻt͡sʰɒɻ	ləvɒt͡sʰiɻ	bɒt͡sʰɒɻ
aorist 3SG	jeɻkʰɒւ	uʁɒɻkɒւ	kɒɻtʰɒt͡sʰ	t͡sʰɒnkt͡sʰɒւ	uɻɒχɒt͡sʰɒւ	veɻt͡sʰɻɒւ	uɻɒχɒt͡sʰɻɒւ	merɒւ	it͡ʃʰɒւ	pʰɒχɒւ	ɒrɒւ	tesɒւ	elɒւ	tʱɒʁɒւ	keɻɒւ	ɒɻɒւ	tɒɻɒւ	dəɻɒւ	ɡənɒt͡sʰiւ	təvɒւ	ekɒւ			beɻɒւ	ɒsɒւ	dɒɻt͡sʰɒւ	ləvɒt͡sʰ	bɒt͡sʰɒւ
aorist 1PL	jeɻkʰɒŋkʰ	uʁɒɻkɒŋkʰ	kɒɻtʰɒt͡sʰiŋkʰ	t͡sʰɒnkt͡sʰɒŋkʰ	uɻɒχɒt͡sʰɒŋkʰ	veɻt͡sʰɻɒŋkʰ	uɻɒχɒt͡sʰɻɒŋkʰ	merɒŋkʰ	it͡ʃʰɒŋkʰ	pʰɒχɒŋkʰ	ɒrɒŋkʰ	tesɒŋkʰ	elɒŋkʰ	tʱɒʁɒŋkʰ	keɻɒŋkʰ	ɒɻɒŋkʰ	tɒɻɒŋkʰ	dəɻɒŋkʰ	ɡənɒt͡sʰiŋkʰ	təvɒŋkʰ	ekɒŋkʰ			beɻɒŋkʰ	ɒsɒŋkʰ	dɒɻt͡sʰɒŋkʰ	ləvɒt͡sʰiŋkʰ	bɒt͡sʰɒŋkʰ
aorist 2PL	jeɻkʰɒkʰ	uʁɒɻkɒkʰ	kɒɻtʰɒt͡sʰikʰ	t͡sʰɒnkt͡sʰɒkʰ	uɻɒχɒt͡sʰɒkʰ	veɻt͡sʰɻɒkʰ	uɻɒχɒt͡sʰɻɒkʰ	merɒkʰ	it͡ʃʰɒkʰ	pʰɒχɒkʰ	ɒrɒkʰ	tesɒkʰ	elɒkʰ	tʱɒʁɒkʰ	keɻɒkʰ	ɒɻɒkʰ	tɒɻɒkʰ	dəɻɒkʰ	ɡənɒt͡sʰikʰ	təvɒkʰ	ekɒkʰ			beɻɒkʰ	ɒsɒkʰ	dɒɻt͡sʰɒkʰ	ləvɒt͡sʰikʰ	bɒt͡sʰɒkʰ
aorist 3PL	jeɻkʰɒn	uʁɒɻkɒn	kɒɻtʰɒt͡sʰin	t͡sʰɒnkt͡sʰɒn	uɻɒχɒt͡sʰɒn	veɻt͡sʰɻɒn	uɻɒχɒt͡sʰɻɒn	merɒn	it͡ʃʰɒn	pʰɒχɒn	ɒrɒn	tesɒn	elɒn	tʱɒʁɒn	keɻɒn	ɒɻɒn	tɒɻɒn	dəɻɒn	ɡənɒt͡sʰin	təvɒn	ekɒn			beɻɒn	ɒsɒn	dɒɻt͡sʰɒn	ləvɒt͡sʰin	bɒt͡sʰɒn
negative aorist 1SG	t͡ʃʰəjeɻkʰɒm	t͡ʃʰuʁɒɻkɒm	t͡ʃʰəkɒɻtʰɒt͡sʰim	t͡ʃʰət͡sʰɒnkt͡sʰɒm	t͡ʃʰuɻɒχɒt͡sʰɒm	t͡ʃʰəveɻt͡sʰɻɒm	t͡ʃʰuɻɒχɒt͡sʰɻɒm	t͡ʃʰəmerɒm	t͡ʃʰit͡ʃʰɒm	t͡ʃʰəpʰɒχɒm	t͡ʃʰɒrɒm	t͡ʃʰətesɒm	t͡ʃʰelɒm	t͡ʃʰətʱɒʁɒm	t͡ʃʰəkeɻɒm	t͡ʃʰɒɻɒm	t͡ʃʰətɒɻɒm	t͡ʃʰədəɻɒm	t͡ʃʰəɡənɒt͡sʰim	t͡ʃʰətəvɒm	t͡ʃʰekɒm			t͡ʃʰəbeɻɒm	t͡ʃʰɒsɒm	t͡ʃʰədɒɻt͡sʰɒm	t͡ʃʰələvɒt͡sʰim	t͡ʃʰəbɒt͡sʰɒm
negative aorist 2SG	t͡ʃʰəjeɻkʰɒɻ	t͡ʃʰuʁɒɻkɒɻ	t͡ʃʰəkɒɻtʰɒt͡sʰiɻ	t͡ʃʰət͡sʰɒnkt͡sʰɒɻ	t͡ʃʰuɻɒχɒt͡sʰɒɻ	t͡ʃʰəveɻt͡sʰɻɒɻ	t͡ʃʰuɻɒχɒt͡sʰɻɒɻ	t͡ʃʰəmerɒɻ	t͡ʃʰit͡ʃʰɒɻ	t͡ʃʰəpʰɒχɒɻ	t͡ʃʰɒrɒɻ	t͡ʃʰətesɒɻ	t͡ʃʰelɒɻ	t͡ʃʰətʱɒʁɒɻ	t͡ʃʰəkeɻɒɻ	t͡ʃʰɒɻɒɻ	t͡ʃʰətɒɻɒɻ	t͡ʃʰədəɻɒɻ	t͡ʃʰəɡənɒt͡sʰiɻ	t͡ʃʰətəvɒɻ	t͡ʃʰekɒɻ			t͡ʃʰəbeɻɒɻ	t͡ʃʰɒsɒɻ	t͡ʃʰədɒɻt͡sʰɒɻ	t͡ʃʰələvɒt͡sʰiɻ	t͡ʃʰəbɒt͡sʰɒɻ
negative aorist 3SG	t͡ʃʰəjeɻkʰɒւ	t͡ʃʰuʁɒɻkɒւ	t͡ʃʰəkɒɻtʰɒt͡sʰ	t͡ʃʰət͡sʰɒnkt͡sʰɒւ	t͡ʃʰuɻɒχɒt͡sʰɒւ	t͡ʃʰəveɻt͡sʰɻɒւ	t͡ʃʰuɻɒχɒt͡sʰɻɒւ	t͡ʃʰəmerɒւ	t͡ʃʰit͡ʃʰɒւ	t͡ʃʰəpʰɒχɒւ	t͡ʃʰɒrɒւ	t͡ʃʰətesɒւ	t͡ʃʰelɒւ	t͡ʃʰətʱɒʁɒւ	t͡ʃʰəkeɻɒւ	t͡ʃʰɒɻɒւ	t͡ʃʰətɒɻɒւ	t͡ʃʰədəɻɒւ	t͡ʃʰəɡənɒt͡sʰiւ	t͡ʃʰətəvɒւ	t͡ʃʰekɒւ			t͡ʃʰəbeɻɒւ	t͡ʃʰɒsɒւ	t͡ʃʰədɒɻt͡sʰɒւ	t͡ʃʰələvɒt͡sʰ	t͡ʃʰəbɒt͡sʰɒւ
negative aorist 1PL	t͡ʃʰəjeɻkʰɒŋkʰ	t͡ʃʰuʁɒɻkɒŋkʰ	t͡ʃʰəkɒɻtʰɒt͡sʰiŋkʰ	t͡ʃʰət͡sʰɒnkt͡sʰɒŋkʰ	t͡ʃʰuɻɒχɒt͡sʰɒŋkʰ	t͡ʃʰəveɻt͡sʰɻɒŋkʰ	t͡ʃʰuɻɒχɒt͡sʰɻɒŋkʰ	t͡ʃʰəmerɒŋkʰ	t͡ʃʰit͡ʃʰɒŋkʰ	t͡ʃʰəpʰɒχɒŋkʰ	t͡ʃʰɒrɒŋkʰ	t͡ʃʰətesɒŋkʰ	t͡ʃʰelɒŋkʰ	t͡ʃʰətʱɒʁɒŋkʰ	t͡ʃʰəkeɻɒŋkʰ	t͡ʃʰɒɻɒŋkʰ	t͡ʃʰətɒɻɒŋkʰ	t͡ʃʰədəɻɒŋkʰ	t͡ʃʰəɡənɒt͡sʰiŋkʰ	t͡ʃʰətəvɒŋkʰ	t͡ʃʰekɒŋkʰ			t͡ʃʰəbeɻɒŋkʰ	t͡ʃʰɒsɒŋkʰ	t͡ʃʰədɒɻt͡sʰɒŋkʰ	t͡ʃʰələvɒt͡sʰiŋkʰ	t͡ʃʰəbɒt͡sʰɒŋkʰ
negative aorist 2PL	t͡ʃʰəjeɻkʰɒkʰ	t͡ʃʰuʁɒɻkɒkʰ	t͡ʃʰəkɒɻtʰɒt͡sʰikʰ	t͡ʃʰət͡sʰɒnkt͡sʰɒkʰ	t͡ʃʰuɻɒχɒt͡sʰɒkʰ	t͡ʃʰəveɻt͡sʰɻɒkʰ	t͡ʃʰuɻɒχɒt͡sʰɻɒkʰ	t͡ʃʰəmerɒkʰ	t͡ʃʰit͡ʃʰɒkʰ	t͡ʃʰəpʰɒχɒkʰ	t͡ʃʰɒrɒkʰ	t͡ʃʰətesɒkʰ	t͡ʃʰelɒkʰ	t͡ʃʰətʱɒʁɒkʰ	t͡ʃʰəkeɻɒkʰ	t͡ʃʰɒɻɒkʰ	t͡ʃʰətɒɻɒkʰ	t͡ʃʰədəɻɒkʰ	t͡ʃʰəɡənɒt͡sʰikʰ	t͡ʃʰətəvɒkʰ	t͡ʃʰekɒkʰ			t͡ʃʰəbeɻɒkʰ	t͡ʃʰɒsɒkʰ	t͡ʃʰədɒɻt͡sʰɒkʰ	t͡ʃʰələvɒt͡sʰikʰ	t͡ʃʰəbɒt͡sʰɒkʰ
negative aorist 3PL	t͡ʃʰəjeɻkʰɒn	t͡ʃʰuʁɒɻkɒn	t͡ʃʰəkɒɻtʰɒt͡sʰin	t͡ʃʰət͡sʰɒnkt͡sʰɒn	t͡ʃʰuɻɒχɒt͡sʰɒn	t͡ʃʰəveɻt͡sʰɻɒn	t͡ʃʰuɻɒχɒt͡sʰɻɒn	t͡ʃʰəmerɒn	t͡ʃʰit͡ʃʰɒn	t͡ʃʰəpʰɒχɒn	t͡ʃʰɒrɒn	t͡ʃʰətesɒn	t͡ʃʰelɒn	t͡ʃʰətʱɒʁɒn	t͡ʃʰəkeɻɒn	t͡ʃʰɒɻɒn	t͡ʃʰətɒɻɒn	t͡ʃʰədəɻɒn	t͡ʃʰəɡənɒt͡sʰin	t͡ʃʰətəvɒn	t͡ʃʰekɒn			t͡ʃʰəbeɻɒn	t͡ʃʰɒsɒn	t͡ʃʰədɒɻt͡sʰɒn	t͡ʃʰələvɒt͡sʰin	t͡ʃʰəbɒt͡sʰɒn
subjunctive present 1SG	jeɻkʰem	uʁɒɻkem	kɒɻtʰɒm	t͡sʰɒnknɒm	uɻɒχɒnɒm	veɻt͡sʰnem	uɻɒχɒt͡sʰnem	mernem	it͡ʃʰnem	pʰɒχnem	ɒrnem	tesnem	elnem	tʱɒʁnem	utem	ɒnem	tɒnem	dənem	etʰɒm	tɒm	ɡɒm			beɻem	ɒsem	dɒrnɒm	ləvɒnɒm	bɒt͡sʰem
subjunctive present 2SG	jeɻkʰes	uʁɒɻkes	kɒɻtʰɒs	t͡sʰɒnknɒs	uɻɒχɒnɒs	veɻt͡sʰnes	uɻɒχɒt͡sʰnes	mernes	it͡ʃʰnes	pʰɒχnes	ɒrnes	tesnes	elnes	tʱɒʁnes	utes	ɒnes	tɒnes	dənes	etʰɒs	tɒs	ɡɒs			beɻes	ɒses	dɒrn{X}	ləvɒnɒs	bɒt͡sʰes
subjunctive present 3SG	jeɻkʰi	uʁɒɻki	kɒɻtʰɒj	t͡sʰɒnknɒj	uɻɒχɒnɒj	veɻt͡sʰni	uɻɒχɒt͡sʰni	merni	it͡ʃʰni	pʰɒχni	ɒrni	tesni	elni	tʱɒʁni	uti	ɒni	tɒni	dəni	etʰɒj	tɒj	ɡɒj			beɻi	ɒsi	dɒrnɒj	ləvɒnɒj	bɒt͡sʰi
subjunctive present 1PL	jeɻkʰeŋkʰ	uʁɒɻkeŋkʰ	kɒɻtʰɒŋkʰ	t͡sʰɒnknɒŋkʰ	uɻɒχɒnɒŋkʰ	veɻt͡sʰneŋkʰ	uɻɒχɒt͡sʰneŋkʰ	merneŋkʰ	it͡ʃʰneŋkʰ	pʰɒχneŋkʰ	ɒrneŋkʰ	tesneŋkʰ	elneŋkʰ	tʱɒʁneŋkʰ	uteŋkʰ	ɒneŋkʰ	tɒneŋkʰ	dəneŋkʰ	etʰɒŋkʰ	tɒŋkʰ	ɡɒŋkʰ			beɻeŋkʰ	ɒseŋkʰ	dɒrnɒŋkʰ	ləvɒnɒŋkʰ	bɒt͡sʰeŋkʰ
subjunctive present 2PL	jeɻkʰekʰ	uʁɒɻkekʰ	kɒɻtʰɒkʰ	t͡sʰɒnknɒkʰ	uɻɒχɒnɒkʰ	veɻt͡sʰnekʰ	uɻɒχɒt͡sʰnekʰ	mernekʰ	it͡ʃʰnekʰ	pʰɒχnekʰ	ɒrnekʰ	tesnekʰ	elnekʰ	tʱɒʁnekʰ	utekʰ	ɒnekʰ	tɒnekʰ	dənekʰ	etʰɒkʰ	tɒkʰ	ɡɒkʰ			beɻekʰ	ɒsekʰ	dɒrnɒkʰ	ləvɒnɒkʰ	bɒt͡sʰekʰ
subjunctive present 3PL	jeɻkʰen	uʁɒɻken	kɒɻtʰɒn	t͡sʰɒnknɒn	uɻɒχɒnɒn	veɻt͡sʰnen	uɻɒχɒt͡sʰnen	mernen	it͡ʃʰnen	pʰɒχnen	ɒrnen	tesnen	elnen	tʱɒʁnen	uten	ɒnen	tɒnen	dənen	etʰɒn	tɒn	ɡɒn			beɻen	ɒsen	dɒrnɒn	ləvɒnɒn	bɒt͡sʰen
negative subjunctive present 1SG	t͡ʃʰəjeɻkʰem	t͡ʃʰuʁɒɻkem	t͡ʃʰəkɒɻtʰɒm	t͡ʃʰət͡sʰɒnknɒm	t͡ʃʰuɻɒχɒnɒm	t͡ʃʰəveɻt͡sʰnem	t͡ʃʰuɻɒχɒt͡sʰnem	t͡ʃʰəmernem	t͡ʃʰit͡ʃʰnem	t͡ʃʰəpʰɒχnem	t͡ʃʰɒrnem	t͡ʃʰətesnem	t͡ʃʰelnem	t͡ʃʰətʱɒʁnem	t͡ʃʰutem	t͡ʃʰɒnem	t͡ʃʰətɒnem	t͡ʃʰədənem	t͡ʃʰetʰɒm	t͡ʃʰətɒm	t͡ʃʰəɡɒm			t͡ʃʰəbeɻem	t͡ʃʰɒsem	t͡ʃʰədɒrnɒm	t͡ʃʰələvɒnɒm	t͡ʃʰəbɒt͡sʰem
negative subjunctive present 2SG	t͡ʃʰəjeɻkʰes	t͡ʃʰuʁɒɻkes	t͡ʃʰəkɒɻtʰɒs	t͡ʃʰət͡sʰɒnknɒs	t͡ʃʰuɻɒχɒnɒs	t͡ʃʰəveɻt͡sʰnes	t͡ʃʰuɻɒχɒt͡sʰnes	t͡ʃʰəmernes	t͡ʃʰit͡ʃʰnes	t͡ʃʰəpʰɒχnes	t͡ʃʰɒrnes	t͡ʃʰətesnes	t͡ʃʰelnes	t͡ʃʰətʱɒʁnes	t͡ʃʰutes	t͡ʃʰɒnes	t͡ʃʰətɒnes	t͡ʃʰədənes	t͡ʃʰetʰɒs	t͡ʃʰətɒs	t͡ʃʰəɡɒs			t͡ʃʰəbeɻes	t͡ʃʰɒses	t͡ʃʰədɒrn{X}	t͡ʃʰələvɒnɒs	t͡ʃʰəbɒt͡sʰes
negative subjunctive present 3SG	t͡ʃʰəjeɻkʰi	t͡ʃʰuʁɒɻki	t͡ʃʰəkɒɻtʰɒj	t͡ʃʰət͡sʰɒnknɒj	t͡ʃʰuɻɒχɒnɒj	t͡ʃʰəveɻt͡sʰni	t͡ʃʰuɻɒχɒt͡sʰni	t͡ʃʰəmerni	t͡ʃʰit͡ʃʰni	t͡ʃʰəpʰɒχni	t͡ʃʰɒrni	t͡ʃʰətesni	t͡ʃʰelni	t͡ʃʰətʱɒʁni	t͡ʃʰuti	t͡ʃʰɒni	t͡ʃʰətɒni	t͡ʃʰədəni	t͡ʃʰetʰɒj	t͡ʃʰətɒj	t͡ʃʰəɡɒj			t͡ʃʰəbeɻi	t͡ʃʰɒsi	t͡ʃʰədɒrnɒj	t͡ʃʰələvɒnɒj	t͡ʃʰəbɒt͡sʰi
negative subjunctive present 1PL	t͡ʃʰəjeɻkʰeŋkʰ	t͡ʃʰuʁɒɻkeŋkʰ	t͡ʃʰəkɒɻtʰɒŋkʰ	t͡ʃʰət͡sʰɒnknɒŋkʰ	t͡ʃʰuɻɒχɒnɒŋkʰ	t͡ʃʰəveɻt͡sʰneŋkʰ	t͡ʃʰuɻɒχɒt͡sʰneŋkʰ	t͡ʃʰəmerneŋkʰ	t͡ʃʰit͡ʃʰneŋkʰ	t͡ʃʰəpʰɒχneŋkʰ	t͡ʃʰɒrneŋkʰ	t͡ʃʰətesneŋkʰ	t͡ʃʰelneŋkʰ	t͡ʃʰətʱɒʁneŋkʰ	t͡ʃʰuteŋkʰ	t͡ʃʰɒneŋkʰ	t͡ʃʰətɒneŋkʰ	t͡ʃʰədəneŋkʰ	t͡ʃʰetʰɒŋkʰ	t͡ʃʰətɒŋkʰ	t͡ʃʰəɡɒŋkʰ			t͡ʃʰəbeɻeŋkʰ	t͡ʃʰɒseŋkʰ	t͡ʃʰədɒrnɒŋkʰ	t͡ʃʰələvɒnɒŋkʰ	t͡ʃʰəbɒt͡sʰeŋkʰ
negative subjunctive present 2PL	t͡ʃʰəjeɻkʰekʰ	t͡ʃʰuʁɒɻkekʰ	t͡ʃʰəkɒɻtʰɒkʰ	t͡ʃʰət͡sʰɒnknɒkʰ	t͡ʃʰuɻɒχɒnɒkʰ	t͡ʃʰəveɻt͡sʰnekʰ	t͡ʃʰuɻɒχɒt͡sʰnekʰ	t͡ʃʰəmernekʰ	t͡ʃʰit͡ʃʰnekʰ	t͡ʃʰəpʰɒχnekʰ	t͡ʃʰɒrnekʰ	t͡ʃʰətesnekʰ	t͡ʃʰelnekʰ	t͡ʃʰətʱɒʁnekʰ	t͡ʃʰutekʰ	t͡ʃʰɒnekʰ	t͡ʃʰətɒnekʰ	t͡ʃʰədənekʰ	t͡ʃʰetʰɒkʰ	t͡ʃʰətɒkʰ	t͡ʃʰəɡɒkʰ			t͡ʃʰəbeɻekʰ	t͡ʃʰɒsekʰ	t͡ʃʰədɒrnɒkʰ	t͡ʃʰələvɒnɒkʰ	t͡ʃʰəbɒt͡sʰekʰ
negative subjunctive present 3PL	t͡ʃʰəjeɻkʰen	t͡ʃʰuʁɒɻken	t͡ʃʰəkɒɻtʰɒn	t͡ʃʰət͡sʰɒnknɒn	t͡ʃʰuɻɒχɒnɒn	t͡ʃʰəveɻt͡sʰnen	t͡ʃʰuɻɒχɒt͡sʰnen	t͡ʃʰəmernen	t͡ʃʰit͡ʃʰnen	t͡ʃʰəpʰɒχnen	t͡ʃʰɒrnen	t͡ʃʰətesnen	t͡ʃʰelnen	t͡ʃʰətʱɒʁnen	t͡ʃʰuten	t͡ʃʰɒnen	t͡ʃʰətɒnen	t͡ʃʰədənen	t͡ʃʰetʰɒn	t͡ʃʰətɒn	t͡ʃʰəɡɒn			t͡ʃʰəbeɻen	t͡ʃʰɒsen	t͡ʃʰədɒrnɒn	t͡ʃʰələvɒnɒn	t͡ʃʰəbɒt͡sʰen
subjunctive past imperfective 1SG	jeɻkʰim	uʁɒɻkim	kɒɻtʰɒjim	t͡sʰɒnknɒjim	uɻɒχɒnɒjim	veɻt͡sʰnim	uɻɒχɒt͡sʰnim	mernim	it͡ʃʰnim	pʰɒχnim	ɒrnim	tesnim	elnim	tʱɒʁnim	utim	ɒnim	tɒnim	dənim	etʰɒjim	tɒjim	ɡɒjim			beɻim	ɒsim	dɒrnɒjim	ləvɒnɒjim	bɒt͡sʰim
subjunctive past imperfective 2SG	jeɻkʰiɻ	uʁɒɻkiɻ	kɒɻtʰɒjiɻ	t͡sʰɒnknɒjiɻ	uɻɒχɒnɒjiɻ	veɻt͡sʰniɻ	uɻɒχɒt͡sʰniɻ	merniɻ	it͡ʃʰniɻ	pʰɒχniɻ	ɒrniɻ	tesniɻ	elniɻ	tʱɒʁniɻ	utiɻ	ɒniɻ	tɒniɻ	dəniɻ	etʰɒjiɻ	tɒjiɻ	ɡɒjiɻ			beɻiɻ	ɒsiɻ	dɒrnɒjiɻ	ləvɒnɒjiɻ	bɒt͡sʰiɻ
subjunctive past imperfective 3SG	jeɻkʰeɻ	uʁɒɻkeɻ	kɒɻtʰɒɻ	t͡sʰɒnknɒɻ	uɻɒχɒnɒɻ	veɻt͡sʰneɻ	uɻɒχɒt͡sʰneɻ	merneɻ	it͡ʃʰneɻ	pʰɒχneɻ	ɒrneɻ	tesneɻ	elneɻ	tʱɒʁneɻ	uteɻ	ɒneɻ	tɒneɻ	dəneɻ	etʰɒɻ	tɒɻ	ɡɒɻ			beɻeɻ	ɒseɻ	dɒrnɒɻ	ləvɒnɒɻ	bɒt͡sʰeɻ
subjunctive past imperfective 1PL	jeɻkʰiŋkʰ	uʁɒɻkiŋkʰ	kɒɻtʰɒjiŋkʰ	t͡sʰɒnknɒjiŋkʰ	uɻɒχɒnɒjiŋkʰ	veɻt͡sʰniŋkʰ	uɻɒχɒt͡sʰniŋkʰ	merniŋkʰ	it͡ʃʰniŋkʰ	pʰɒχniŋkʰ	ɒrniŋkʰ	tesniŋkʰ	elniŋkʰ	tʱɒʁniŋkʰ	utiŋkʰ	ɒniŋkʰ	tɒniŋkʰ	dəniŋkʰ	etʰɒjiŋkʰ	tɒjiŋkʰ	ɡɒjiŋkʰ			beɻiŋkʰ	ɒsiŋkʰ	dɒrnɒjiŋkʰ	ləvɒnɒjiŋkʰ	bɒt͡sʰiŋkʰ
subjunctive past imperfective 2PL	jeɻkʰikʰ	uʁɒɻkikʰ	kɒɻtʰɒjikʰ	t͡sʰɒnknɒjikʰ	uɻɒχɒnɒjikʰ	veɻt͡sʰnikʰ	uɻɒχɒt͡sʰnikʰ	mernikʰ	it͡ʃʰnikʰ	pʰɒχnikʰ	ɒrnikʰ	tesnikʰ	elnikʰ	tʱɒʁnikʰ	utikʰ	ɒnikʰ	tɒnikʰ	dənikʰ	etʰɒjikʰ	tɒjikʰ	ɡɒjikʰ			beɻikʰ	ɒsikʰ	dɒrnɒjikʰ	ləvɒnɒjikʰ	bɒt͡sʰikʰ
subjunctive past imperfective 3PL	jeɻkʰin	uʁɒɻkin	kɒɻtʰɒjin	t͡sʰɒnknɒjin	uɻɒχɒnɒjin	veɻt͡sʰnin	uɻɒχɒt͡sʰnin	mernin	it͡ʃʰnin	pʰɒχnin	ɒrnin	tesnin	elnin	tʱɒʁnin	utin	ɒnin	tɒnin	dənin	etʰɒjin	tɒjin	ɡɒjin			beɻin	ɒsin	dɒrnɒjin	ləvɒnɒjin	bɒt͡sʰin
negative subjunctive past imperfective 1SG	t͡ʃʰəjeɻkʰim	t͡ʃʰuʁɒɻkim	t͡ʃʰəkɒɻtʰɒjim	t͡ʃʰət͡sʰɒnknɒjim	t͡ʃʰuɻɒχɒnɒjim	t͡ʃʰəveɻt͡sʰnim	t͡ʃʰuɻɒχɒt͡sʰnim	t͡ʃʰəmernim	t͡ʃʰit͡ʃʰnim	t͡ʃʰəpʰɒχnim	t͡ʃʰɒrnim	t͡ʃʰətesnim	t͡ʃʰelnim	t͡ʃʰətʱɒʁnim	t͡ʃʰutim	t͡ʃʰɒnim	t͡ʃʰətɒnim	t͡ʃʰədənim	t͡ʃʰetʰɒjim	t͡ʃʰətɒjim	t͡ʃʰəɡɒjim			t͡ʃʰəbeɻim	t͡ʃʰɒsim	t͡ʃʰədɒrnɒjim	t͡ʃʰələvɒnɒjim	t͡ʃʰəbɒt͡sʰim
negative subjunctive past imperfective 2SG	t͡ʃʰəjeɻkʰiɻ	t͡ʃʰuʁɒɻkiɻ	t͡ʃʰəkɒɻtʰɒjiɻ	t͡ʃʰət͡sʰɒnknɒjiɻ	t͡ʃʰuɻɒχɒnɒjiɻ	t͡ʃʰəveɻt͡sʰniɻ	t͡ʃʰuɻɒχɒt͡sʰniɻ	t͡ʃʰəmerniɻ	t͡ʃʰit͡ʃʰniɻ	t͡ʃʰəpʰɒχniɻ	t͡ʃʰɒrniɻ	t͡ʃʰətesniɻ	t͡ʃʰelniɻ	t͡ʃʰətʱɒʁniɻ	t͡ʃʰutiɻ	t͡ʃʰɒniɻ	t͡ʃʰətɒniɻ	t͡ʃʰədəniɻ	t͡ʃʰetʰɒjiɻ	t͡ʃʰətɒjiɻ	t͡ʃʰəɡɒjiɻ			t͡ʃʰəbeɻiɻ	t͡ʃʰɒsiɻ	t͡ʃʰədɒrnɒjiɻ	t͡ʃʰələvɒnɒjiɻ	t͡ʃʰəbɒt͡sʰiɻ
